Protein IDs	173.1	173.2	173.3	173.4	173L.1	173L.2	173S.1	173S.2	173S.3	173S.4	178.1	178.2	178.3	178.4	178L.1	178L.2	178S.1	178S.2	178S.3	178S.4	275.1	275.2	275.3	275.4	275L.1	275L.2	275S.1	275S.2	275S.3	275S.4	282.1	282.2	282.3	282.4	288.1	288.2	288.3	288.4	575.1	575.2	575.3	575.4
LdBPK_280032400	0	0	0	0	0	0	0	0	0	0	0	0	15654000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LdBPK_280033100	0	0	0	11621000	19060000	0	0	0	10779000	13450000	0	0	0	0	11400000	0	0	0	0	0	0	0	0	0	8487900	0	0	0	0	0	0	7917200	0	0	0	0	0	8295300	0	0	0	0
LdBPK_280033500	142620000	113380000	102290000	114580000	136620000	129060000	155770000	190810000	134850000	158310000	113080000	101480000	170760000	106120000	86245000	104080000	161720000	116700000	113310000	112980000	107030000	74618000	119750000	93317000	75148000	126910000	120300000	128450000	115860000	174010000	90082000	100590000	90572000	88856000	118050000	124470000	125790000	134030000	80835000	131090000	74892000	121540000
LdBPK_280033900	65784000	54331000	75422000	66864000	44429000	37645000	120570000	35691000	93341000	70797000	71218000	39437000	82632000	70455000	52759000	56546000	105120000	54936000	34647000	45700000	50744000	27106000	27840000	45677000	52039000	20089000	38953000	0	55461000	41417000	65777000	42757000	83359000	69795000	37223000	31787000	61504000	31282000	64194000	67768000	59073000	35932000
LdBPK_280034000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LdBPK_280034300	0	0	0	0	9308700	0	9246900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LdBPK_280034600	0	0	22298000	39240000	16594000	25953000	26031000	34809000	42486000	26022000	22187000	15118000	37070000	0	26174000	21313000	30806000	31565000	0	26320000	21866000	31448000	28016000	32633000	23754000	14797000	24522000	0	33374000	23208000	37696000	32931000	62956000	34543000	20360000	0	26503000	27818000	33196000	21626000	31402000	19747000
LdBPK_280035100	11417000000	10164000000	10260000000	8884000000	9492400000	10815000000	8024500000	6938500000	8041600000	8118900000	9449900000	13154000000	7303400000	7733200000	12211000000	12691000000	8295700000	6553800000	7225300000	9786600000	15387000000	14242000000	10540000000	13066000000	11186000000	10631000000	9837700000	11320000000	8548200000	7068800000	10543000000	9558800000	8899400000	9843900000	10830000000	8240900000	10725000000	10672000000	10816000000	9298900000	11561000000	13304000000
LdBPK_280036000	0	0	7213100	4424100	0	7718100	0	0	9241500	0	0	7428500	0	8055400	6894700	0	8459000	0	0	0	4652800	0	5341900	4564200	4944600	10262000	4981300	0	0	7852000	7233100	9699600	0	7185300	8629600	9103200	0	0	7832200	0	6474300	10169000
LdBPK_280036100	0	0	0	0	0	0	0	0	0	10120000	0	6330100	0	0	5540900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LdBPK_280036500	271250000	349730000	288890000	237680000	286480000	361480000	435260000	585580000	416800000	379120000	364870000	317120000	268960000	283890000	268180000	274530000	484880000	568280000	758130000	778740000	316660000	312880000	323720000	343230000	275650000	362070000	471700000	503710000	415300000	479900000	298990000	293210000	328890000	319580000	322040000	301460000	282490000	293460000	290500000	303140000	300530000	420110000
LdBPK_280036700	0	0	0	0	0	0	0	10013000	11825000	9730000	0	0	10190000	9188900	0	0	12170000	12520000	0	0	0	0	0	0	0	7927900	9012300	0	0	0	11304000	0	6404500	8857600	0	0	0	0	0	13438000	0	0
LdBPK_280036800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2983100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LdBPK_280037000	182480000	184520000	158550000	179900000	161420000	178770000	440230000	562300000	484580000	326100000	191440000	150590000	167710000	198140000	119930000	147360000	492980000	473220000	667540000	803350000	175680000	154630000	161830000	164540000	147380000	139270000	460720000	436290000	602100000	551550000	232690000	178600000	296000000	242610000	174320000	166090000	173170000	139320000	212620000	199820000	207380000	222790000
LdBPK_280037200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34822000	0	0	0
LdBPK_280038200	0	0	0	25848000	0	0	24976000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19380000	0	0	0	0	0	0	0	0	0	0	0	8927500	10468000
LdBPK_280038300	70727000	0	55252000	68540000	44694000	62868000	39936000	42426000	79812000	46391000	56982000	0	80574000	92480000	59765000	63898000	61802000	0	0	0	0	0	0	0	51643000	0	0	0	65166000	64055000	66167000	36401000	55223000	65264000	48718000	64717000	65933000	49006000	56155000	63933000	59720000	46529000
LdBPK_280038400	72790000	0	80414000	61894000	59017000	82391000	78200000	71307000	115330000	56499000	64182000	0	98467000	84455000	71759000	93370000	72833000	70225000	0	56520000	0	61402000	89058000	87310000	91217000	75232000	90908000	0	77769000	71809000	83709000	62265000	83419000	84352000	97686000	87298000	78749000	84279000	69738000	80866000	93989000	76283000
LdBPK_290005100	47264000	61688000	26496000	45111000	46199000	30879000	38108000	56759000	44839000	43798000	41693000	57329000	47423000	44728000	48644000	32876000	43436000	51108000	62094000	47445000	29018000	36559000	46042000	36890000	47356000	43234000	35233000	84909000	50008000	52987000	39852000	45077000	37269000	49151000	41205000	65900000	44566000	42595000	41912000	49222000	31687000	43344000
LdBPK_290005200	0	0	0	0	11074000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LdBPK_290005300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10248000	0	0	0	0	0	0	0	0	0	8994600	0	0	0	0	0	0	0	12272000	0	0	0	0	0	0	0	0	0
LdBPK_290005400	0	0	0	0	0	0	0	0	0	23038000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LdBPK_290005600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40363000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LdBPK_290005700	0	0	0	0	0	0	0	0	0	16300000	0	0	0	0	0	0	10611000	0	0	0	0	0	0	0	0	0	0	0	8792400	0	0	14639000	14622000	13928000	0	0	0	0	0	0	0	0
LdBPK_290005800	40660000	47476000	47901000	32355000	47191000	15064000	33009000	34675000	35888000	30511000	40904000	52558000	41174000	47314000	41242000	36469000	48528000	0	0	42390000	35609000	0	53185000	31465000	42432000	26858000	0	0	39453000	50121000	41275000	51648000	53074000	38059000	40062000	21301000	34037000	56615000	44348000	31225000	59259000	31468000
LdBPK_290005900	241170000	246070000	249610000	191320000	154700000	209830000	207960000	238600000	228780000	243380000	213970000	269930000	205210000	208420000	224800000	214840000	252230000	222390000	115580000	318550000	294920000	228370000	224070000	274220000	279200000	211640000	212050000	167960000	256180000	236390000	242760000	205400000	219150000	186970000	179280000	183350000	177170000	192260000	247830000	168100000	236160000	215400000
LdBPK_290006100	0	0	0	0	7938300	0	8756100	0	0	0	0	9906300	0	0	0	6939200	0	0	0	0	7668000	0	0	0	9825300	10124000	6598200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LdBPK_290006200	44582000	46496000	54319000	49839000	40378000	60906000	56498000	104240000	70830000	60417000	42594000	46879000	60874000	57562000	46671000	31178000	66893000	90796000	61306000	80183000	35190000	38972000	54430000	66854000	33772000	42409000	49509000	134540000	89141000	86571000	58921000	42973000	60010000	49061000	43142000	49047000	43021000	62979000	68081000	53692000	56955000	67259000
LdBPK_290006400	23614000	0	26220000	23917000	0	0	14954000	32030000	23605000	0	21892000	14508000	0	26568000	0	0	0	0	0	0	20728000	27187000	28543000	0	0	26576000	0	0	0	30967000	27315000	0	33110000	0	0	0	28982000	0	23618000	25260000	0	0
LdBPK_290006900	29023000	0	24900000	27154000	25857000	24369000	32654000	0	23873000	0	29069000	0	32985000	31307000	18304000	0	35178000	0	0	28226000	23661000	22569000	26540000	27912000	33505000	29168000	39514000	0	0	0	25179000	0	0	24425000	0	26532000	24437000	27156000	27314000	0	0	33116000
LdBPK_290007200	46629000	85031000	14186000	34711000	28829000	27018000	86756000	41709000	29836000	41572000	30131000	21303000	15380000	60921000	30848000	38872000	50530000	0	106460000	49390000	48637000	39249000	50953000	29092000	32663000	18809000	76893000	49188000	39573000	88156000	144300000	135850000	234210000	104100000	19336000	0	32497000	24979000	119270000	96745000	93601000	51990000
LdBPK_290007400	0	0	0	0	0	0	41227000	0	31300000	49398000	0	0	0	0	41262000	0	0	52215000	60246000	76221000	0	0	0	0	0	0	75354000	105060000	126610000	0	0	0	35400000	0	0	0	0	0	36687000	0	0	0
LdBPK_290007500	32565000	40290000	19738000	29051000	19392000	0	30798000	39416000	26693000	28199000	28916000	0	0	21736000	17124000	0	31444000	0	22598000	27089000	30117000	32109000	33105000	35498000	24654000	34564000	42461000	54942000	38692000	58134000	32225000	41536000	34433000	25673000	46683000	62631000	37521000	34167000	25702000	31861000	25835000	31296000
LdBPK_290007800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44930000
LdBPK_290007900	234000000	308880000	250260000	185750000	236390000	327480000	145520000	132980000	167680000	207690000	246710000	253590000	215220000	228280000	178020000	223250000	149770000	114200000	158370000	119370000	286100000	218110000	264970000	238890000	183980000	234980000	139330000	199200000	154560000	132330000	242930000	177150000	264830000	230940000	244460000	222410000	270860000	219510000	238400000	236330000	247320000	274080000
LdBPK_290008200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12901000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LdBPK_290008700	0	0	7414400	0	14518000	8098100	0	12119000	0	0	0	0	0	11980000	9483500	0	0	0	0	0	19551000	12036000	9813100	18313000	9012000	12935000	0	0	0	0	0	15030000	10892000	0	11794000	0	10256000	17612000	16079000	0	0	0
LdBPK_290008900	18844000	33884000	22555000	18246000	21624000	19753000	0	0	18687000	18671000	21534000	28420000	15187000	17014000	20922000	20009000	16821000	28556000	20767000	0	23986000	20867000	22879000	19928000	22024000	21178000	15517000	18580000	0	0	18805000	19144000	20112000	13745000	27029000	0	0	20325000	22093000	20298000	22526000	32126000
LdBPK_290009800	1077700000	1363700000	766310000	1013300000	778350000	867030000	765150000	1137300000	951200000	970310000	842000000	971410000	815920000	782500000	729470000	1005800000	1059400000	1163900000	1576600000	1155500000	988200000	1013800000	1053100000	1088300000	874320000	888040000	1284900000	1411400000	1173600000	1213700000	1054200000	937430000	835160000	999030000	871530000	906280000	924320000	1040600000	878220000	920760000	793240000	931140000
LdBPK_290010800	0	0	23985000	0	16250000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12003000	0	0	0	17580000	0	0	0	0	0	0
LdBPK_290010900	114980000	42519000	117770000	52906000	93815000	78049000	93143000	29140000	31422000	39029000	72430000	76480000	44945000	71961000	117910000	121340000	41336000	0	0	0	79966000	96199000	36187000	39103000	65518000	61123000	31433000	0	27777000	24776000	145180000	164410000	59746000	106700000	68358000	84995000	55551000	60102000	96360000	93878000	90310000	73469000
LdBPK_290011300	25171000	34826000	22530000	30724000	29498000	30265000	53138000	70566000	57916000	40423000	34078000	35287000	35614000	33337000	34979000	34470000	62072000	39081000	28183000	62039000	24305000	21387000	18570000	22577000	38191000	38368000	70865000	43042000	48268000	61588000	31930000	25434000	34157000	38457000	24507000	57976000	0	0	26195000	0	34576000	31400000
LdBPK_290011500	18677000	0	18403000	17178000	18087000	22249000	10218000	19445000	16495000	0	20132000	20461000	22580000	0	14242000	17066000	24848000	0	0	0	18726000	18227000	0	24732000	27290000	12186000	0	21987000	7635200	20729000	12841000	15108000	0	13747000	19393000	24728000	20503000	21146000	10961000	19467000	0	0
LdBPK_290011900	0	0	34021000	0	19707000	0	0	0	0	0	25192000	0	27532000	32239000	0	27113000	0	0	0	0	0	0	0	0	0	19732000	26649000	0	31157000	24747000	0	20472000	0	36575000	28609000	26718000	25322000	0	31568000	26217000	0	0
LdBPK_290012100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LdBPK_290012300	16288000	0	26675000	0	21533000	0	0	0	16802000	0	0	14229000	0	0	24300000	16389000	0	0	0	0	22172000	0	20324000	25446000	33907000	16019000	0	0	0	0	0	13619000	0	0	0	0	0	16015000	11182000	0	25132000	0
LdBPK_290012400	385360000	330390000	396760000	372500000	317910000	469340000	346230000	572040000	418060000	356860000	484580000	287260000	479700000	457830000	397430000	387130000	444240000	276840000	429270000	517630000	348820000	403650000	348380000	379040000	302790000	365620000	296190000	258120000	328810000	396860000	588900000	384990000	560130000	548380000	445380000	505720000	462320000	418250000	388500000	477720000	479450000	464530000
LdBPK_290012500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LdBPK_290012600	198040000	156110000	187230000	171890000	160730000	212440000	177690000	105220000	160740000	171690000	200680000	161490000	250410000	152910000	224690000	173500000	201550000	140940000	137230000	143280000	175600000	203950000	195550000	202000000	200040000	224580000	172420000	150260000	140930000	115240000	165610000	252530000	119900000	154500000	173110000	191820000	174800000	157470000	198170000	190930000	174780000	200210000
LdBPK_290012800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6987900
LdBPK_290013000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18573000	0	0	0	0	0	0	0
LdBPK_290013100	536270000	260640000	445070000	519490000	447550000	521960000	607740000	676010000	1174000000	807920000	546100000	321930000	566980000	602050000	377180000	246210000	964230000	678430000	683060000	693700000	213110000	355350000	317220000	278520000	492430000	371170000	694920000	711910000	974560000	806850000	536450000	358320000	573620000	529120000	482400000	578330000	567090000	532640000	459490000	574500000	555870000	468690000
LdBPK_290013200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4343700
LdBPK_290013400	187110000	276220000	227260000	241450000	179230000	207240000	268060000	297850000	290000000	320750000	300310000	366180000	242390000	223670000	240820000	210290000	339630000	395540000	452910000	332040000	317010000	305520000	351880000	298290000	282340000	367850000	303520000	241570000	281330000	420770000	308940000	267420000	232240000	234600000	274930000	408430000	375790000	264990000	236400000	228410000	180010000	344820000
LdBPK_290013700	0	0	35215000	31822000	31706000	44844000	26394000	39209000	30727000	22840000	42111000	27677000	35692000	27390000	28971000	33382000	38062000	0	44642000	47666000	30984000	34949000	27737000	32062000	29896000	34798000	25592000	0	34368000	38508000	32721000	39200000	0	31275000	27019000	32151000	29071000	24130000	28379000	39653000	36171000	48436000
LdBPK_290014200	227100000	145200000	188980000	202490000	182750000	239390000	120200000	118280000	143710000	107420000	263360000	201480000	251760000	235640000	222650000	202010000	85345000	83231000	87099000	52414000	211220000	211400000	285940000	246020000	236550000	232290000	111980000	31420000	105460000	135190000	295300000	293040000	262530000	294400000	194110000	332970000	289100000	210160000	201330000	274100000	269870000	234700000
LdBPK_290014500	66469000	41131000	44679000	63914000	80046000	93307000	39096000	82074000	91089000	94471000	91585000	63932000	98789000	87449000	66325000	72106000	74092000	52783000	69563000	85057000	42716000	68466000	83766000	65079000	42345000	71393000	61584000	0	45059000	109890000	72184000	55492000	43148000	58327000	87280000	102030000	84923000	59457000	58611000	82224000	53077000	69431000
LdBPK_290014600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2124500	0
LdBPK_290015000	428070000	516480000	389950000	357690000	417280000	401300000	410990000	585050000	509930000	504200000	440690000	647250000	520380000	427900000	465310000	472540000	524030000	575270000	589900000	707860000	633870000	552400000	569120000	565270000	483040000	527010000	658710000	514420000	668490000	703340000	441180000	412770000	464990000	476690000	427920000	567650000	446900000	462920000	496200000	376290000	527020000	528420000
LdBPK_290015100	204410000	222410000	139110000	127980000	234960000	202220000	229560000	383630000	223330000	254930000	265550000	220820000	228700000	227580000	160260000	189110000	263820000	310120000	261110000	288660000	185700000	188460000	218850000	218890000	176000000	199790000	220710000	189530000	261580000	356810000	190930000	153310000	191210000	180950000	255160000	268620000	207810000	218990000	169770000	226850000	161450000	177420000
LdBPK_290015500	42873000	63720000	70406000	73995000	93878000	89701000	144390000	274570000	194380000	131070000	58856000	89804000	63009000	77910000	52935000	101370000	267070000	177980000	245500000	216820000	61487000	49777000	64477000	96024000	108850000	107910000	165070000	650460000	270670000	247410000	94134000	57074000	140590000	50238000	60937000	60732000	75702000	62167000	86341000	62279000	100300000	56183000
LdBPK_290016000	143600000	162080000	145340000	123790000	109070000	126490000	202560000	307420000	225760000	185600000	131270000	143460000	106230000	140110000	74956000	147470000	248340000	344800000	282100000	266920000	121650000	115530000	142740000	189900000	131230000	87780000	198650000	361260000	276360000	253840000	202590000	115880000	168400000	116990000	89911000	113480000	133300000	90804000	152440000	81778000	136310000	98705000
LdBPK_290016800	41957000	48644000	59339000	35637000	62542000	56329000	73331000	91163000	78829000	77576000	71547000	51517000	74461000	98814000	41997000	36355000	88936000	49975000	103750000	90002000	54622000	40562000	69280000	44882000	62855000	64498000	84070000	58748000	76442000	95310000	56398000	51575000	61815000	59425000	66270000	63464000	67433000	56471000	62846000	110850000	42487000	52576000
LdBPK_290016900	0	43380000	0	14492000	0	25863000	0	0	0	17734000	17158000	17691000	0	0	21634000	21496000	0	27655000	0	0	20259000	18237000	0	0	0	0	18770000	22020000	0	0	0	0	23659000	0	23159000	0	20306000	0	26109000	0	29003000	20941000
LdBPK_290017300	236570000	169860000	170420000	254150000	198200000	197570000	146480000	236850000	255570000	225340000	207940000	120160000	242890000	209460000	142130000	105640000	243420000	253750000	234360000	296700000	94268000	175600000	210020000	136620000	152970000	185450000	205320000	153790000	198370000	324190000	157560000	129760000	133300000	146120000	200160000	254970000	192650000	184680000	210610000	306590000	208480000	234030000
LdBPK_290017400	1100400000	1756000000	1300300000	1054900000	1033600000	1344900000	2337100000	2406700000	2242600000	1810900000	1344300000	1424400000	1218200000	1355200000	1178300000	1200400000	2814700000	2955900000	4016300000	3951100000	1387200000	1353700000	1397800000	1277900000	1348000000	1269500000	2824400000	2296800000	3142400000	2472000000	1326900000	1179700000	1459400000	1407000000	1404500000	1084400000	1235000000	1209500000	1564000000	1204500000	1404600000	1458300000
LdBPK_290017500	131370000	131370000	151380000	94177000	174010000	114970000	235980000	246600000	176480000	181840000	128030000	151260000	130540000	138430000	159530000	194450000	232930000	169040000	286360000	261770000	171070000	130150000	164250000	162340000	212320000	144050000	197680000	422390000	229830000	199320000	169350000	144280000	198850000	189970000	177720000	171990000	153290000	160470000	131600000	125030000	136270000	141850000
LdBPK_290018200	232800000	353110000	257930000	247050000	257910000	247100000	158940000	205120000	196680000	201070000	297210000	246790000	277160000	273270000	243440000	232130000	198260000	251030000	200950000	218350000	188800000	206220000	231090000	224150000	208210000	202790000	171140000	150480000	159710000	203730000	260260000	275140000	241750000	222370000	250790000	302690000	334140000	278770000	298220000	342790000	279940000	261210000
LdBPK_290018500	213150000	185830000	175340000	167820000	192280000	210490000	180490000	237770000	290910000	220140000	203310000	163770000	178370000	174810000	143940000	172480000	252850000	302130000	239510000	269030000	147070000	190630000	184390000	185690000	198100000	219920000	244220000	172170000	215800000	221820000	184510000	154850000	151530000	165180000	178720000	191030000	193060000	179960000	196550000	139440000	226540000	208170000
LdBPK_290018700	0	0	23595000	0	0	0	18144000	0	24942000	0	0	0	0	0	0	0	24070000	0	0	27807000	25044000	0	20066000	29385000	19273000	25798000	0	0	23942000	0	0	28971000	17776000	0	0	0	0	0	26162000	0	31899000	0
LdBPK_290018900	274600000	299450000	275400000	269580000	278620000	298700000	262370000	187110000	287420000	283470000	258530000	177680000	267050000	238570000	261820000	272700000	269370000	81193000	144540000	176000000	270790000	242560000	236640000	229290000	294790000	256800000	227510000	153930000	287680000	262450000	256240000	337290000	222630000	239850000	287110000	238840000	248600000	225050000	285590000	286010000	280120000	318110000
